date,time_of_purchase,customer_name,phone_number,age,order_type,item_bought,is_combo,quantity,item_price_total,coupon_code,coupon_used,discount_amount,final_amount,payment_method,rating,review
2026-03-29,18:23,Fathima K,+91 8419866524,17,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Card,3,"It was fine, nothing special"
2026-03-29,21:17,Iniya K,+91 9291486528,20,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,3,"Average, expected more spice"
2026-03-29,19:23,Iniya Babu,+91 6643171390,18,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Vera level taste, oru sight ah irundhuchu"
2026-03-29,19:54,Prakash,+91 8055306113,54,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,4,"Freshly grilled and juicy, highly recommend"
2026-03-29,22:25,Murugan Prasad,+91 9527758416,20,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-03-29,17:39,Mary M,+91 9486980055,46,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Paytm,3,Quantity konjam kammiya irundhuchu but taste okay
2026-03-30,21:22,Mary Kumar,+91 6746120047,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,,"Great value for money, fresh and hot"
2026-03-30,19:36,Ayesha Prasad,+91 7232420430,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,,
2026-03-30,21:40,,+91 7028612232,50,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,Very tasty and quick service too
2026-03-30,17:06,Aishwarya Raj,+91 9807154516,47,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,
2026-03-30,19:48,Lakshmi,+91 7930103105,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Paytm,,"Ultimate taste anna, naa daily varen"
2026-03-30,19:03,Sivakumar R,+91 8902787429,,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,GPay,,
2026-03-30,19:57,Vijay M,+91 6659401399,16,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,GPay,,"It was fine, nothing special"
2026-03-30,21:12,,+91 9261736292,33,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,4,"Excellent flavour, family panindhalum enjoy pannanga"
2026-03-30,18:46,Fathima M,+91 8782911467,48,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Average, expected more spice"
2026-03-30,19:52,Ramesh Kumar,+91 8376724238,49,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-03-30,20:33,,+91 9632016328,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,5,
2026-03-30,18:45,Anitha,+91 8629337415,27,Walk-in,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,Paytm,4,Very tasty and quick service too
2026-03-30,18:11,Mary,+91 8309458759,37,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Paytm,,"Nalla crispy ah irundhuchu, quantity um super"
2026-03-30,20:18,Sathish,+91 6656670106,36,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Vera level taste, oru sight ah irundhuchu"
2026-03-30,19:08,Harish K,+91 8965137098,35,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Great value for money, fresh and hot"
2026-03-30,18:07,Fathima K,+91 8419866524,17,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,,5,
2026-03-30,17:41,Arun Kumar,+91 7387262473,19,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,,
2026-03-30,21:45,,+91 9193745299,60,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-03-30,22:49,Sathish,+91 6656670106,36,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-03-30,19:47,Sathish,+91 6915683095,30,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,Cash,5,
2026-03-30,20:55,Revathi R,+91 9797643815,42,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Vera level taste, oru sight ah irundhuchu"
2026-03-30,17:17,Elango,+91 6244805694,23,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,5,"Loved the combo, perfect spice level"
2026-03-30,20:17,Vignesh,+91 8920499306,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-03-30,17:27,Harish K,+91 8965137098,35,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Excellent flavour, family panindhalum enjoy pannanga"
2026-03-30,22:30,Arun Kumar,+91 7387262473,19,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,2,"Waiting time mikka adhigama irundhuchu, service slow"
2026-03-30,19:06,Gopal,+91 7219693792,29,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,3,"It was fine, nothing special"
2026-03-30,20:20,Kumar M,+91 7622444721,25,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Freshly grilled and juicy, highly recommend"
2026-03-30,19:52,Yazhini Devi,+91 8648236629,51,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,GPay,3,
2026-03-30,18:02,,+91 7992299590,16,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Great value for money, fresh and hot"
2026-03-30,21:19,Anand,+91 6998129719,23,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,GPay,,"Freshly grilled and juicy, highly recommend"
2026-03-30,20:30,Ravi Devi,+91 8375564641,45,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-03-30,20:00,Muthu Babu,+91 6292724306,46,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Best chicken lollipop I've had, will come again"
2026-03-30,20:01,Joseph Babu,+91 6331579208,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,
2026-03-30,22:27,,+91 9194311426,60,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,2,"Cold ah kudutanga, expected hot and fresh"
2026-03-30,19:30,Gowtham Prasad,+91 9483503056,32,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,,3,"It was fine, nothing special"
2026-03-30,20:00,Sivakumar S,+91 8991216558,38,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,2,
2026-03-30,18:03,John Babu,+91 9015430391,20,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,2,"Too salty, not up to the mark today"
2026-03-30,17:25,Naveen,+91 8124361605,15,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,4,Very tasty and quick service too
2026-03-30,17:28,Deepa Babu,+91 8527111161,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-03-30,20:12,,+91 9120826773,33,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Vera level taste, oru sight ah irundhuchu"
2026-03-30,22:03,Elango Prasad,+91 6822782489,,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,Paytm,4,
2026-03-30,17:20,Revathi Babu,+91 6783908470,18,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,,,"Best chicken lollipop I've had, will come again"
2026-03-30,20:05,Elango S,+91 9872774348,46,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,Very tasty and quick service too
2026-03-30,20:39,Naveen Devi,+91 6443699577,43,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,4,
2026-03-31,18:37,,+91 9850542357,27,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Vera level taste, oru sight ah irundhuchu"
2026-03-31,19:41,Prakash Raj,+91 7292127799,43,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Nalla crispy ah irundhuchu, quantity um super"
2026-03-31,20:20,Ravi S,+91 9423536937,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-03-31,21:54,Revathi Raj,+91 8391802384,50,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,3,"It was fine, nothing special"
2026-03-31,18:59,Vidya Babu,+91 9537947631,48,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Nalla crispy ah irundhuchu, quantity um super"
2026-03-31,20:32,Yazhini,+91 8121676089,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,GPay,,"Not fresh today, taste changed"
2026-03-31,22:40,Suresh R,+91 7654145868,36,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,Quantity konjam kammiya irundhuchu but taste okay
2026-03-31,22:38,Ravi Devi,+91 8375564641,45,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,Card,5,"Kalakalappa irundhuchu, next time friends oda varen"
2026-03-31,20:45,Vidya,+91 6489325288,,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,
2026-03-31,22:51,Arun M,+91 6487860150,47,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Best chicken lollipop I've had, will come again"
2026-03-31,21:38,Vidya Kumar,+91 7788147425,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-03-31,19:22,Lakshmi,+91 6535760367,28,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Vera level taste, oru sight ah irundhuchu"
2026-03-31,21:04,Iniya Raj,+91 7436485178,25,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-03-31,19:43,,+91 9584044997,24,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,,
2026-03-31,19:30,Sowmya Raj,+91 6345054156,40,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Great value for money, fresh and hot"
2026-03-31,18:14,Karthik,+91 7656529367,38,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,4,
2026-03-31,20:28,Vignesh Prasad,+91 8443135182,27,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Nalla crispy ah irundhuchu, quantity um super"
2026-03-31,19:54,Vignesh Kumar,+91 6187692704,30,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,
2026-03-31,19:55,Swathi Devi,+91 6447394731,23,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Amazing bbq stall, must try in this area"
2026-03-31,20:45,Suresh,+91 7389083863,43,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Excellent flavour, family panindhalum enjoy pannanga"
2026-03-31,18:56,Ravi R,+91 7724771157,50,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,4,
2026-03-31,20:25,Kumar K,+91 9314031916,42,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,Cash,5,"Super spicy and juicy, best bbq in area"
2026-03-31,17:17,Vidya,+91 7479224768,42,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,
2026-03-31,22:50,Nithya Babu,+91 9120826773,33,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-03-31,17:56,Gopal K,+91 6607337543,29,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-03-31,19:41,Saravanan Raj,+91 9840369003,34,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-03-31,22:52,Naveen Babu,+91 7833642550,29,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Kalakalappa irundhuchu, next time friends oda varen"
2026-03-31,21:23,Revathi Babu,+91 6499959770,29,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,Yes,26,234,GPay,5,
2026-03-31,19:32,Ramesh Raj,+91 9584044997,24,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-03-31,21:01,Divya K,+91 7185016315,53,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Kalakalappa irundhuchu, next time friends oda varen"
2026-03-31,22:18,Suresh,+91 9873395004,46,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,
2026-03-31,19:42,Dinesh,+91 8451076226,49,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,3,Quantity konjam kammiya irundhuchu but taste okay
2026-03-31,20:12,Bala,+91 8505331586,54,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,5,"Best chicken lollipop I've had, will come again"
2026-03-31,21:20,Harish Babu,+91 8476168068,17,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Cold ah kudutanga, expected hot and fresh"
2026-03-31,20:41,Sathish,+91 8336057432,21,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,3,
2026-03-31,20:50,John Devi,+91 6913641765,59,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Waiting time mikka adhigama irundhuchu, service slow"
2026-04-01,20:02,Yazhini Kumar,+91 9096439453,56,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,4,
2026-04-01,22:34,Naveen Devi,+91 7873342708,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-01,19:46,Pradeep Prasad,+91 6430305486,49,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Great value for money, fresh and hot"
2026-04-01,20:43,Gopal Raj,+91 6193539103,47,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Kalakalappa irundhuchu, next time friends oda varen"
2026-04-01,20:40,Divya S,+91 6439429008,58,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-01,21:26,Pradeep Kumar,+91 8160607159,42,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Card,5,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-01,20:59,,+91 6430305486,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,3,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-04-01,20:22,Gopal R,+91 7655110475,32,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Card,3,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-04-01,19:15,Gowtham Prasad,+91 8980841241,21,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,
2026-04-01,22:34,Farhan,+91 6838425135,,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Kalakalappa irundhuchu, next time friends oda varen"
2026-04-01,22:19,Yazhini Devi,+91 8648236629,51,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,,Quantity konjam kammiya irundhuchu but taste okay
2026-04-01,18:44,Sivakumar,+91 9121669481,59,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-04-01,21:12,Rajesh,+91 6422842102,15,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-01,20:20,Elango S,+91 9872774348,46,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,"Kalakalappa irundhuchu, next time friends oda varen"
2026-04-01,22:07,Elango Raj,+91 7816836257,46,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,2,"Quantity kammiya kudutanga, not worth the price"
2026-04-01,19:22,Manoj S,+91 9823004786,49,Walk-in,Chicken Wings (5 pc),No,2,260,karur_kalam,No,0,260,Cash,5,"Great value for money, fresh and hot"
2026-04-01,19:41,Pradeep Babu,+91 7462475107,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,"Not bad, but waiting time konjam adhigama irundhuchu"
2026-04-01,20:15,Revathi S,+91 6080132677,28,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,
2026-04-01,19:46,Selvam,+91 9400524278,60,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,
2026-04-01,19:05,Joseph M,+91 8931034131,39,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,3,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-04-01,17:42,Gopal K,+91 6974993097,25,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,Paytm,3,"Average, expected more spice"
2026-04-01,19:10,,+91 9256964113,37,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,4,"Wings semma crispy ah irundhuchu, thanks anna"
2026-04-01,22:46,Revathi,+91 6947505220,21,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,PhonePe,5,
2026-04-01,17:07,Bala Kumar,+91 6433161669,57,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,"Amazing bbq stall, must try in this area"
2026-04-01,20:59,Farhan Devi,+91 9416052975,20,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,"Amazing bbq stall, must try in this area"
2026-04-01,19:24,,+91 9231665876,18,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,,Very tasty and quick service too
2026-04-01,20:04,Anitha M,+91 8406409097,33,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-04-01,19:14,Gowtham Babu,+91 9139718707,23,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Excellent flavour, family panindhalum enjoy pannanga"
2026-04-01,20:26,John S,+91 6893246095,30,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,Cash,,
2026-04-01,19:08,Dinesh,+91 8451076226,49,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,4,
2026-04-01,21:22,Anitha S,+91 6995604661,50,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,5,
2026-04-01,20:21,Naveen,+91 9841459332,45,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,"Freshly grilled and juicy, highly recommend"
2026-04-01,20:40,Arun,+91 9259212985,39,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,3,"Okay okay taste, but konjam salt adhigama irundhuchu"
2026-04-01,21:13,Gopal Raj,+91 8961586578,17,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Vera level taste, oru sight ah irundhuchu"
2026-04-01,19:10,Arun Kumar,+91 7387262473,19,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,GPay,4,"Ultimate taste anna, naa daily varen"
2026-04-01,22:07,Pradeep Kumar,+91 8160607159,42,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Great value for money, fresh and hot"
2026-04-01,22:07,Gowtham Babu,+91 9139718707,23,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,5,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-04-01,22:10,Sivakumar,+91 7856543102,46,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,3,"It was fine, nothing special"
2026-04-01,20:53,Kalaivani,+91 9535560932,16,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-01,22:11,Meena,+91 7018366752,38,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,
2026-04-01,22:55,Farhan Devi,+91 9416052975,,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,"Taste romba pramadham illa, sagalama irundhuchu"
2026-04-01,20:30,Farhan Devi,+91 7185188888,16,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Card,,"Not fresh today, taste changed"
2026-04-01,18:14,Saravanan,+91 8190496631,,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,Yes,13,117,Cash,4,"Freshly grilled and juicy, highly recommend"
2026-04-01,19:43,Ravi S,+91 9423536937,50,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,2,"Cold ah kudutanga, expected hot and fresh"
2026-04-01,19:29,Priya,+91 9122753046,30,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,3,"It was fine, nothing special"
2026-04-01,19:37,Yazhini Devi,+91 6690476102,54,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Freshly grilled and juicy, highly recommend"
2026-04-02,22:55,Lakshmi,+91 7562372464,35,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Semma taste bro, chicken romba soft ah irundhuchu"
2026-04-02,20:25,Manoj,+91 9791117851,26,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,5,"Freshly grilled and juicy, highly recommend"
2026-04-02,19:31,Sivakumar Devi,+91 7867749649,54,Phone Call,Chicken Leg (2 pc),No,2,260,karur_kalam,Yes,26,234,Paytm,4,Very tasty and quick service too
2026-04-02,19:40,Swathi S,+91 7660798334,,Walk-in,Chicken Leg (2 pc),No,2,260,karur_kalam,No,0,260,GPay,5,
2026-04-02,18:01,Sowmya Babu,+91 6814124782,42,Phone Call,Chicken Wings (5 pc),No,1,130,karur_kalam,Yes,13,117,GPay,,
2026-04-02,21:31,Yazhini,+91 8709280337,20,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-04-02,21:01,Pradeep S,+91 8954276293,,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,5,
2026-04-02,21:01,Swathi R,+91 9230913075,41,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,"Taste romba pramadham illa, sagalama irundhuchu"
2026-04-02,18:30,Prakash Prasad,+91 8687833918,,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,GPay,3,"Not bad, but waiting time konjam adhigama irundhuchu"
2026-04-02,19:22,Iniya S,+91 9287431527,56,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,4,
2026-04-02,17:42,Nithya S,+91 7634351751,,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Amazing bbq stall, must try in this area"
2026-04-02,17:43,Ayesha Babu,+91 6339660575,,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Paytm,4,
2026-04-02,22:55,Yazhini R,+91 9582029702,19,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Cash,5,
2026-04-02,22:36,Divya Prasad,+91 9559991966,52,Walk-in,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,Cash,3,"Average, expected more spice"
2026-04-02,19:27,Senthil Raj,+91 7618324210,25,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-02,18:45,Dinesh Devi,+91 9909670546,41,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,Card,5,
2026-04-02,17:47,,+91 6347317510,57,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,,
2026-04-02,20:18,,+91 8961586578,17,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,Yes,13,117,GPay,3,"It was fine, nothing special"
2026-04-02,21:55,Prakash,+91 7875099770,15,Phone Call,Chicken Lollipop (4 pc),No,2,260,karur_kalam,No,0,260,PhonePe,4,
2026-04-02,18:35,Abdul Kareem M,+91 7206829945,50,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,3,"Taste romba pramadham illa, sagalama irundhuchu"
2026-04-02,17:13,Ayesha,+91 7680182422,35,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Great value for money, fresh and hot"
2026-04-02,21:30,Vijay Devi,+91 6605433707,57,Walk-in,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,Cash,5,
2026-04-02,20:28,Sowmya Prasad,+91 6104328986,22,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,GPay,,"Chicken leg romba soft ah vekachu irundhuchu, super"
2026-04-02,22:35,Elango S,+91 9872774348,46,Phone Call,Chicken Lollipop (4 pc),No,1,130,karur_kalam,No,0,130,PhonePe,3,
2026-04-02,21:28,Elango Kumar,+91 6469901398,28,Phone Call,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,GPay,4,"Nalla crispy ah irundhuchu, quantity um super"
2026-04-02,21:08,Vignesh Kumar,+91 8957885685,37,Walk-in,Chicken Wings (5 pc),No,1,130,karur_kalam,No,0,130,Cash,5,"Amazing bbq stall, must try in this area"
2026-04-02,20:33,Joseph,+91 8142509563,,Walk-in,Chicken Leg (2 pc),No,1,130,karur_kalam,No,0,130,Cash,2,"Quantity kammiya kudutanga, not worth the price"
